e, e_dot, e_int, stamp, 
1.8200097367519816, 1.2983332491900206e-07, 0.12376066178176026, 61014000000, 
1.8200097401739834, 6.709807437335026e-08, 0.12376066202661282, 61048000000, 
1.8190610512008627, -0.009300872285497313, 0.24747831727508288, 61116000000, 
1.815375465391653, -0.02408879613862579, 0.37090234546012185, 61218000000, 
1.8096824992357297, -0.03720892912368167, 0.3702000930763206, 61320000000, 
1.802069044539026, -0.04976114180852101, 0.3690446366233157, 61422000000, 
1.79305370810676, -0.058923767531150605, 0.367526757127943, 61524000000, 
1.7826584232536544, -0.06794303825559138, 0.3656891199611618, 61626000000, 
1.7709302844567587, -0.07665450194049488, 0.3635716842755677, 61728000000, 
1.7624482531375718, -0.08315716979594999, 0.24099367555844198, 61796000000, 
1.7488674643945166, -0.08876332511800811, 0.35919272813524156, 61898000000, 
1.7343941500012314, -0.09459682609990289, 0.3567082709922657, 62000000000, 
1.7191781412113454, -0.09945103784239247, 0.3537659033812823, 62102000000, 
1.7033518114712618, -0.10344006366067698, 0.35067083898250095, 62204000000, 
1.6870263727096007, -0.10670221412850424, 0.3474498301266701, 62306000000, 
1.6703093976525145, -0.10926127488291593, 0.34412675556466965, 62408000000, 
1.6532752922708702, -0.1113340221022503, 0.340721552259043, 62510000000, 
1.6359853684195897, -0.11300603824366325, 0.33725076396732223, 62612000000, 
1.6184925748535937, -0.11433198409147771, 0.3337272200169956, 62714000000, 
1.6008423549984563, -0.11536091408586518, 0.3301617802824715, 62816000000, 
1.5830749852587818, -0.11612659960571582, 0.3265638742275365, 62918000000, 
1.5652238382892036, -0.11667416319985703, 0.32294160014115797, 63020000000, 
1.5473205963910017, -0.1170146529294243, 0.3193021205558511, 63122000000, 
1.5353714088606782, -0.11714889735611254, 0.21070551824052008, 63190000000, 
1.5174421412180448, -0.11718475583420572, 0.3128091219599412, 63292000000, 
1.499517861239278, -0.11715215672396516, 0.309558535969624, 63394000000, 
1.4816112266369101, -0.11703682746645731, 0.30590284357840786, 63496000000, 
1.4637371933119474, -0.11682374722197868, 0.30225090712079317, 63598000000, 
1.445908434108725, -0.1165278379295586, 0.29860546607591554, 63700000000, 
1.4281421266344974, -0.11611965669429793, 0.29496956727575147, 63802000000, 
1.4104538080865867, -0.11560992514974276, 0.2913462970804269, 63904000000, 
1.3928650936010187, -0.11495891820632669, 0.287739349925903, 64006000000, 
1.3745906858734167, -0.11944057338301979, 0.28409785195414944, 64108000000, 
1.3561882871327666, -0.12027711595196133, 0.2804077965292897, 64210000000, 
1.3376695577712359, -0.1210374468073906, 0.2766545000928644, 64312000000, 
1.3190517793434309, -0.1216848263255228, 0.2728778544488254, 64414000000, 
1.300401541906445, -0.12189697671232619, 0.2690843557734356, 64516000000, 
1.287942521082782, -0.12214726297708837, 0.17713527818574715, 64584000000, 
1.2692342422379834, -0.12227633231894465, 0.2623153247554503, 64686000000, 
1.2505215853855542, -0.12230494674790311, 0.2589234877120297, 64788000000, 
1.231820817471381, -0.12222724126910654, 0.25510721186645446, 64890000000, 
1.2131487602894935, -0.1220395894241011, 0.25129339909395715, 64992000000, 
1.194519082028463, -0.12176260301327098, 0.2474852288656749, 65094000000, 
1.1758419818493977, -0.12207255018996942, 0.24367866804338006, 65196000000, 
1.1569161915399129, -0.12369797587898579, 0.2398548533684086, 65298000000, 
1.1378323737347718, -0.12473083532771977, 0.2360001572044376, 65400000000, 
1.1185918307023888, -0.12575518321818943, 0.23210714692644094, 65502000000, 
1.0992016355339778, -0.12673330175432032, 0.22818255711803737, 65604000000, 
1.0796909736555078, -0.1275206658723526, 0.2242289419126474, 65706000000, 
1.0600718221094931, -0.12822974866676262, 0.22024958132833053, 65808000000, 
1.046941038588527, -0.12873317177417837, 0.14446390715735993, 65876000000, 
1.0271816990987899, -0.12914600973684362, 0.21312523006618303, 65978000000, 
1.007333014776393, -0.12972996289148261, 0.20953899116753222, 66080000000, 
0.9871534865349408, -0.13189234144739997, 0.2054734376278884, 66182000000, 
0.9667921707637226, -0.13308049523672058, 0.20136694970110383, 66284000000, 
0.9462505324813921, -0.13425907374072202, 0.19721334090504378, 66386000000, 
0.9255358998914197, -0.13538975549001578, 0.19302334501328433, 66488000000, 
0.9046692964994735, -0.13638302870553096, 0.1887989895633154, 66590000000, 
0.8836788177252985, -0.1371926717266335, 0.18454411295990103, 66692000000, 
0.862581257650078, -0.13789254951124555, 0.18026319728748974, 66794000000, 
0.8413624141566067, -0.13868525159131537, 0.17595832928817484, 66896000000, 
0.8199725262745858, -0.13980318877137843, 0.17162630146952637, 66998000000, 
0.7987170546393269, -0.13892465121084305, 0.16728353566479529, 67100000000, 
0.7778249415679714, -0.1365497586363099, 0.16296298752876812, 67202000000, 
0.7573568724126348, -0.13377822977344192, 0.15870512306615542, 67304000000, 
0.7439594025130963, -0.13134774411312247, 0.10332106848104786, 67372000000, 
0.7242412498441584, -0.12887681482965982, 0.15133791168435248, 67474000000, 
0.7049557002654233, -0.12604934365186324, 0.1477746319783421, 67576000000, 
0.6861117291814389, -0.12316320969924438, 0.14384099019178936, 67678000000, 
0.6676717343843386, -0.12052284181111338, 0.13999426314052163, 67780000000, 
0.6497283874497711, -0.11727677735011406, 0.1362388058690573, 67882000000, 
0.6322105315227461, -0.11449579037271268, 0.13257352442826617, 67984000000, 
0.6151328914132831, -0.11161856280694771, 0.1290008831062344, 68086000000, 
0.5984917981055835, -0.10876531573659859, 0.12551679503082966, 68188000000, 
0.582279200740125, -0.10596468866312776, 0.12212146453761141, 68290000000, 
0.566489809356218, -0.10319863649612421, 0.11881373495773098, 68392000000, 
0.5511173738193439, -0.10047343488152982, 0.1155922741062667, 68494000000, 
0.5361538517505272, -0.09780079783540314, 0.11245575037497403, 68596000000, 
0.5215903458207203, -0.09518631326671197, 0.1094025868545602, 68698000000, 
0.5074177052666278, -0.09263163760844778, 0.10643100939297549, 68800000000, 
0.4936270385480202, -0.09013507659220633, 0.10353918609520503, 68902000000, 
0.4846407570482182, -0.08810079901766683, 0.0673510760391166, 68970000000, 
0.47146713634182524, -0.0861020961202153, 0.09858197537178832, 69072000000, 
0.4586534925489753, -0.08374930583562051, 0.09620377424385326, 69174000000, 
0.44618742292036706, -0.08147757927194932, 0.09358894752315938, 69276000000, 
0.43403496581512707, -0.07942782421725483, 0.0910435599273439, 69378000000, 
0.4222492452951436, -0.07703085307178723, 0.08856807111408335, 69480000000, 
0.4107732680222153, -0.07500638740476025, 0.08615990858100904, 69582000000, 
0.3996095256423994, -0.07296563646938518, 0.08381897864926355, 69684000000, 
0.3887506001255702, -0.07097336939104022, 0.08154107077773257, 69786000000, 
0.37818653409282627, -0.06904618322054874, 0.0793251728705341, 69888000000, 
0.3679092332548498, -0.0671719009018069, 0.07716955298818073, 69990000000, 
0.3579115302399978, -0.0653444641493597, 0.07507249623596181, 70092000000, 
