x, y, theta, stamp, 
-1.4669077248287148, -2.162370772656698, -1.931872009834879, 75056000000, 
-1.4678068126955703, -2.1647515571782465, -1.9318730053397806, 75158000000, 
-1.4686814460673216, -2.167067625556419, -1.9318737893042301, 75260000000, 
-1.4695323260889286, -2.1693208074476713, -1.9318744530712064, 75362000000, 
-1.4703618433335333, -2.1715173817086995, -1.931874966300908, 75464000000, 
-1.471166365365634, -2.173647773439335, -1.931875512532924, 75566000000, 
-1.4719497633853194, -2.17572222575599, -1.9318759033544164, 75668000000, 
-1.4727118743463905, -2.177740331644239, -1.931876250126286, 75770000000, 
-1.4734600965503002, -2.179721617946973, -1.9318765669448164, 75872000000, 
-1.4741813295301496, -2.18163145647007, -1.9318766890758619, 75974000000, 
-1.4748829809721575, -2.183489444718814, -1.9318768304855436, 76076000000, 
-1.475565559478027, -2.185296931956124, -1.931877002665932, 76178000000, 
-1.476229339755893, -2.1870546319174324, -1.9318770939660284, 76280000000, 
-1.4768750921106788, -2.1887645897113868, -1.9318771720465493, 76382000000, 
-1.477503365864898, -2.1904282643324713, -1.9318772184055562, 76484000000, 
-1.4781145886185416, -2.1920467580213563, -1.9318772605409733, 76586000000, 
-1.4785128205021079, -2.1931012732751523, -1.931877412928424, 76654000000, 
-1.479096610407464, -2.19464715445327, -1.9318773961180347, 76756000000, 
-1.479664527655244, -2.1961510166988027, -1.9318774389136804, 76858000000, 
-1.4802170203316374, -2.197614034985104, -1.931877430474111, 76960000000, 
-1.480751863077662, -2.199030303083141, -1.9318773594469054, 77062000000, 
-1.4812742620191055, -2.2004135956139366, -1.93187725488488, 77164000000, 
-1.481782924193084, -2.2017605528117143, -1.931877193622497, 77266000000, 
-1.4822777796619673, -2.203070936431242, -1.931877178180707, 77368000000, 
-1.4827593080390298, -2.204346005203279, -1.9318771152076915, 77470000000, 
