e, e_dot, e_int, stamp, 
2.221453849573882, -2.523090216058398e-06, 0.15105886804333202, 45202000000, 
2.221453780084683, -1.3625333105790995e-06, 0.15105886311262776, 45236000000, 
2.2066369012506186, -0.14526351798102302, 0.3014460187345497, 45304000000, 
2.173702556827977, -0.32288572963374057, 0.299281293463402, 45372000000, 
2.0957568265028823, -0.509449217811077, 0.44037454735154047, 45474000000, 
1.9851630066598256, -0.7228354238108282, 0.42531432251936657, 45576000000, 
1.8608638205805381, -0.8124129809103757, 0.4040412884545407, 45678000000, 
1.7408951595746753, -0.7841088954631555, 0.37991069510342257, 45780000000, 
1.633095397801311, -0.7045736063618587, 0.3559700977010436, 45882000000, 
1.5297368416107648, -0.6755461188924583, 0.333453463131099, 45984000000, 
1.448824593889261, -0.528838220401986, 0.31359266466449087, 46086000000, 
1.3790193009764316, -0.456243744528297, 0.29631549008039904, 46188000000, 
1.140698928556901, -1.5576494929381088, 0.2698609119927363, 46290000000, 
1.0594019332859494, -0.5313529102676567, 0.24338017107171114, 46392000000, 
0.9848061797752725, -0.48755394451422834, 0.21657367883003234, 46494000000, 
0.733528178990141, -1.6423398744126245, 0.18888606785949266, 46596000000, 
0.6559307443859108, -0.507172775191047, 0.16145002701429004, 46698000000, 
0.6193691531481085, -0.35844697291963074, 0.09106687280242862, 46766000000, 
0.3874808299962138, -1.5156099552411417, 0.11306908947205584, 46868000000, 
0.3222166113398901, -0.42656352062956676, 0.09037652842492643, 46970000000, 
0.28463809416265784, -0.24561122338060304, 0.06761481641391578, 47072000000, 
0.08130296573243934, -1.3289877675177681, 0.04679472164397913, 47174000000, 
0.04249745813483918, -0.25363076861176576, 0.027773819226035668, 47276000000, 
0.01253892394100209, -0.195807413031615, 0.00927107565096308, 47378000000, 
-0.015794862274748134, -0.18518814520098184, 0.0026684233464743332, 47480000000, 
-0.17406854855246756, -1.0344685377628722, -0.012058065108262524, 47582000000, 
-0.19100054102890218, -0.11066661749303675, -0.025898748726216014, 47684000000, 
-0.2070168800257277, -0.10468195422761785, -0.03890184593328262, 47786000000, 
-0.22285458453022988, -0.103514408526158, -0.04221929637977046, 47888000000, 
-0.228406403506626, -0.03628639853853671, -0.04476289502825568, 47990000000, 
-0.33138234415700873, -0.6730453637279918, -0.053219746589182784, 48092000000, 
-0.33337150788268066, -0.013001070102430899, -0.06073489737714944, 48194000000, 
-0.33500651245595614, -0.01602945660073998, -0.045322469857135936, 48262000000, 
-0.337711472850018, -0.017679479699750804, -0.06841408553682851, 48364000000, 
-0.34036566842013094, -0.017347683464790375, -0.06888968845337515, 48466000000, 
-0.3746367510604849, -0.22399400418531992, -0.07158454467848309, 48568000000, 
-0.3644265035528673, 0.06673364384063768, -0.07340116676627684, 48670000000, 
-0.35456552939407526, 0.06445081149537292, -0.07436675731250506, 48772000000, 
-0.3447682994374738, 0.06403418272288551, -0.0723357026021403, 48874000000, 
-0.3321147355704619, 0.0827030318105352, -0.07013850237933675, 48976000000, 
-0.3188713024078752, 0.08655838668357317, -0.06771129494427514, 49078000000, 
-0.3005267083768677, 0.11989930739220604, -0.06470286675215392, 49180000000, 
-0.2828495504360893, 0.11553698000508757, -0.06135283416301658, 49282000000, 
-0.26606104647833373, 0.10972878403761799, -0.05776173675980776, 49384000000, 
-0.25022423394847126, 0.10350857862655206, -0.0543411684986768, 49486000000, 
-0.2358594244457285, 0.09388764380877629, -0.051145839931332274, 49588000000, 
-0.19571836463392922, 0.26235986805097566, -0.04636253756591276, 49690000000, 
-0.17819840245894158, 0.1145095566992656, -0.041464781024624746, 49792000000, 
-0.16685935570878863, 0.1111671250014996, -0.02451518423367523, 49860000000, 
-0.1509154256411629, 0.10420869325245578, -0.03372617649900473, 49962000000, 
-0.13638025498382034, 0.0950011154074677, -0.03088254247069648, 50064000000, 
-0.1260116001130026, 0.067768986083776, -0.028104895090183032, 50166000000, 
-0.08749813494659031, 0.25172199455171435, -0.023792519322952097, 50268000000, 
-0.07579569123176988, 0.07648656022758453, -0.01967276898781267, 50370000000, 
-0.0649027065751635, 0.0711959781477541, -0.01551736422723961, 50472000000, 
-0.05467776680606928, 0.06682967169342628, -0.01328557919368418, 50574000000, 
-0.04773817379806, 0.0453568170458123, -0.011377668008191908, 50676000000, 
-0.04213381379097392, 0.03662980396788291, -0.009829383298867017, 50778000000, 
-0.03746197604790358, 0.030534887209610062, -0.008658709527311749, 50880000000, 
-0.03360627324659693, 0.025200671903965025, -0.00769774028981226, 50982000000, 
