e, e_dot, e_int, stamp, 
0.6759281101275573, -2.6678811229913334e-07, 0.04596311215626304, 45202000000, 
0.6759281019956206, -1.5944973881548152e-07, 0.04596311161275706, 45236000000, 
0.6768123511776248, 0.008669109627492634, 0.09196630820296972, 45304000000, 
0.6790376681688225, 0.021816833247035847, 0.09210727483417376, 45372000000, 
0.6842666252079459, 0.034176189798192196, 0.13872793182969873, 45474000000, 
0.6902639867616848, 0.03919844152770501, 0.1396426430494148, 45576000000, 
0.6940116021953153, 0.024494218520461162, 0.14066087056321633, 45678000000, 
0.6944181783979018, 0.002657360801218559, 0.1413511761801333, 45780000000, 
0.6914806754563613, -0.019199365630983616, 0.14143391101137132, 45882000000, 
0.6854641183101976, -0.039323902916102424, 0.1408526821071833, 45984000000, 
0.6765150585999467, -0.05849058634150949, 0.13963526996092235, 46086000000, 
0.6652538346861946, -0.07360277067811805, 0.13785184478855103, 46188000000, 
0.6521716248146744, -0.08550463968313858, 0.13558795523085543, 46290000000, 
0.6378533157046056, -0.09358371967365241, 0.13295895671397226, 46392000000, 
0.62292376419091, -0.09757876806336975, 0.1300805119202929, 46494000000, 
0.6074983360977152, -0.10081979145878957, 0.12704272828753968, 46596000000, 
0.5916978173363737, -0.10327136445321226, 0.12390415439849992, 46698000000, 
0.581200090720891, -0.10291888838708589, 0.08071129640169243, 46766000000, 
0.565877285599114, -0.10014905308350963, 0.11823671316863375, 46868000000, 
0.5505525224538051, -0.10016185062293359, 0.11543883311661907, 46970000000, 
0.536064048524331, -0.09469590803577888, 0.112369582247253, 47072000000, 
0.5222145220417483, -0.0905197809319127, 0.10940051432535214, 47174000000, 
0.5088124830605332, -0.0875950260210142, 0.10656219164660964, 47276000000, 
0.4961805062483104, -0.0825619399491685, 0.10385011077184025, 47378000000, 
0.48410303815584155, -0.07893769995077678, 0.10125852986759858, 47480000000, 
0.4722986098461343, -0.07715312620723686, 0.09877558648901946, 47582000000, 
0.4610836860028177, -0.07330015583867076, 0.09638900271232596, 47684000000, 
0.45023298561742925, -0.07091961036201591, 0.0940858391397139, 47786000000, 
0.43971497323470793, -0.06874517897203478, 0.09187015185013692, 47888000000, 
0.42921636154753967, -0.06861837704031541, 0.08970317378717801, 47990000000, 
0.4191638775305926, -0.06570250991468682, 0.08759047443727312, 48092000000, 
0.4093069717632242, -0.064424220701754, 0.08552273033721224, 48194000000, 
0.40283789160756756, -0.06342235446722226, 0.055819329587529436, 48262000000, 
0.3932805355802648, -0.062466379263416555, 0.08196892712867183, 48364000000, 
0.3835785662611705, -0.0634115641770872, 0.08021939555453218, 48466000000, 
0.374279940068949, -0.06077533458968296, 0.07827745484990611, 48568000000, 
0.3650906350958731, -0.06006081681748959, 0.0763605416169675, 48670000000, 
0.35604922787892995, -0.059094164816621775, 0.07448854660697513, 48772000000, 
0.3471353437877833, -0.058260680334291694, 0.07264271405985587, 48874000000, 
0.3383418196466169, -0.0574740139945517, 0.07082379460930646, 48976000000, 
0.3296661696522856, -0.056703594734191454, 0.06902974664989463, 49078000000, 
0.32112553167582886, -0.055821163244815473, 0.06726107942628172, 49180000000, 
0.31272893583101424, -0.05487971140401709, 0.06551940332682074, 49282000000, 
0.3044852029610749, -0.053880606993067626, 0.06380709759181842, 49384000000, 
0.29640162847875956, -0.05283382014585188, 0.0621258721744177, 49486000000, 
0.28848437202166316, -0.05174677422938823, 0.06047724183538183, 49588000000, 
0.28073877714320783, -0.05062480312715903, 0.05886248487976687, 49690000000, 
0.27316911706350566, -0.04947490248171352, 0.0572826741035296, 49792000000, 
0.26822164797532316, -0.04850459890374998, 0.037269872578919, 49860000000, 
0.260950830680258, -0.047521681667092676, 0.05455922850889789, 49962000000, 
0.25386181329442836, -0.04633344696620668, 0.05324633185260064, 50064000000, 
0.24695935486214304, -0.045114107400557636, 0.05180049592090439, 50166000000, 
0.24022165684289482, -0.044037241955870776, 0.0503909120999637, 50268000000, 
0.23368287446926705, -0.04273713969691347, 0.049018744259852726, 50370000000, 
0.22731350899462158, -0.041629839703565215, 0.04768282674086127, 50472000000, 
0.2211158972673443, -0.040507266191354814, 0.04638363508972383, 50574000000, 
0.2150919297777416, -0.03937233653335087, 0.0451194508507001, 50676000000, 
0.20923365759439835, -0.03828936067544612, 0.04389002095548492, 50778000000, 
0.203535771745484, -0.0372410839798323, 0.042694572419998425, 50880000000, 
0.1979946965339486, -0.0362161778531726, 0.0415319605594205, 50982000000, 
0.19260544841072186, -0.035223843942658484, 0.040401242334930504, 51084000000, 
0.18736393554868724, -0.03425825400022624, 0.03930155747354832, 51186000000, 
0.18226607848195014, -0.033319327233575814, 0.038232011446012425, 51288000000, 
0.17894510988909157, -0.03255851561626054, 0.024868738951027716, 51356000000, 
0.17407890754615157, -0.031805244071503244, 0.03639972652236914, 51458000000, 
0.1693499598527629, -0.030908154858749436, 0.03552143045558441, 51560000000, 
0.16474927737024259, -0.030069820147191662, 0.03455611384430268, 51662000000, 
0.160296440195405, -0.029103510946650826, 0.03361890606445191, 51764000000, 
0.15594793195891563, -0.028421622460714932, 0.032707568167670294, 51866000000, 
0.15171361412835488, -0.027675279938305538, 0.03182114306722193, 51968000000, 
0.14759427110273543, -0.026923810624963716, 0.0309573955689204, 52070000000, 
0.14358586847527446, -0.02619870998340501, 0.0301167752520328, 52172000000, 
0.1396860519002443, -0.025488997222419364, 0.029298901020521285, 52274000000, 
0.13589423641272538, -0.02478310776156156, 0.028503298661600594, 52376000000, 
0.13220582558538704, -0.024107260309400913, 0.027729455745088255, 52478000000, 
0.12861764678000276, -0.023452149054799244, 0.02697680419691183, 52580000000, 
0.12512685722868852, -0.022815617982446006, 0.026244622412397327, 52682000000, 
0.12173053630703891, -0.022198175958494198, 0.02553230274146965, 52784000000, 
0.11951754010343782, -0.021696041211775385, 0.01660899699164216, 52852000000, 
0.11627311351542291, -0.02120540253604516, 0.024311440914961173, 52954000000, 
0.11311651334800055, -0.02063137364328342, 0.023725687353746566, 53056000000, 
0.11004541041747222, -0.02007256817338776, 0.023081582535100904, 53158000000, 
0.10705120683371203, -0.01956995806379212, 0.022454492880744564, 53260000000, 
0.10414691597471373, -0.018982293196067274, 0.021844560259361056, 53362000000, 
0.10131873614754679, -0.018484835471679388, 0.02125114640900613, 53464000000, 
0.09856716169808445, -0.017984146728511997, 0.020674231339783456, 53566000000, 
0.09589048962180863, -0.017494588733828916, 0.020112794347785908, 53668000000, 
0.0932862229688118, -0.017021350673181904, 0.01956658345163193, 53770000000, 
