e, e_dot, e_int, stamp, 
-1.4305575557899952, -0.024579461559189515, -0.28561992192681523, 1762985118776069218, 
-1.4192051931829093, 0.037841208690286475, -0.2853546869841933, 1762985119016021693, 
-1.4249021298209952, 0.018851419896666794, -0.28497765858625995, 1762985119176002714, 
-1.4249021298209952, -0.018989788793619677, -0.28460063018832665, 1762985119176002714, 
-1.4193363317460173, 0.01855266024992641, -0.28460937275920045, 1762985119416067721, 
-1.4297101100886387, -0.016026600892145026, -0.28492990477704344, 1762985119576255357, 
-1.4210802756152872, -0.0058131462308996795, -0.2846751144966629, 1762985119666030397, 
-1.4212711088776064, 0.028130004036774164, -0.2848040996387688, 1762985119816063214, 
-1.4187465326032673, 0.007779143373399429, -0.28407319447307733, 1762985119906758215, 
-1.4212753055131138, -1.3988785024417657e-05, -0.2840861964662658, 1762985120066008170, 
-1.4224212765571254, -0.012249146512860095, -0.2841628743115671, 1762985120216161519, 
-1.405206746604138, 0.05356186302991913, -0.28326022191162514, 1762985120326676890, 
-1.33662376750604, 0.28599169683695136, -0.27761678604448686, 1762985120466130794, 
-1.2774827899185541, 0.42574652228527965, -0.26795422026858207, 1762985120616096392, 
-1.2266838604853791, 0.366466356735536, -0.25605269452733154, 1762985120726198505, 
-1.173609459219342, 0.3462444356640404, -0.245185073974885, 1762985120865989225, 
-1.1156965777858727, 0.3699576089983547, -0.2343993264993729, 1762985120964968477, 
-1.0593130108081679, 0.3809881613705805, -0.22324126985422552, 1762985121125009129, 
-0.9956191880760034, 0.40025796569956457, -0.2113752517780029, 1762985121266041676, 
-0.9395222137477821, 0.3993026568679525, -0.19963029417546357, 1762985121365969411, 
-0.8801750046114076, 0.3848139448819858, -0.1876877604290129, 1762985121526326483, 
-0.8292845984747131, 0.3674587175768966, -0.17659878778892685, 1762985121666052863, 
-0.7692045396130363, 0.36990154999457125, -0.1652442761799438, 1762985121766301488, 
-0.7117495110900769, 0.3917836246154542, -0.1540159099451884, 1762985121926119588, 
-0.6528961133968572, 0.38769475405393033, -0.1422566776066647, 1762985122066031830, 
