x, y, th, stamp, 
-1.3479423522949219, -4.3384623527526855, -0.37863622499164973, 1759349570619990604, 
-1.335669994354248, -4.342957496643066, -0.3359943060428056, 1759349570688941607, 
-1.3284803628921509, -4.345531463623047, -0.31073572612746014, 1759349570728874375, 
-1.319290041923523, -4.34834098815918, -0.28035429957919156, 1759349570779427088, 
-1.3098927736282349, -4.350734710693359, -0.2508246228560513, 1759349570828164949, 
-1.300510048866272, -4.352964401245117, -0.2213062769728299, 1759349570878444862, 
-1.2912724018096924, -4.354912757873535, -0.19170131866747298, 1759349570928517173, 
-1.283876895904541, -4.356237888336182, -0.16728548659941486, 1759349570968380708, 
-1.2742208242416382, -4.357692718505859, -0.1376381963170674, 1759349571018974865, 
-1.2650154829025269, -4.358839988708496, -0.10754112925596448, 1759349571068924221, 
-1.2534528970718384, -4.3597893714904785, -0.07111101360642762, 1759349571128523437, 
-1.2439080476760864, -4.360424995422363, -0.041215969249269076, 1759349571179962626, 
-1.2343802452087402, -4.360520362854004, -0.011000112498186727, 1759349571228955015, 
-1.224934458732605, -4.360473155975342, 0.02025186645627925, 1759349571278823259, 
-1.215535044670105, -4.360157012939453, 0.05012090909794625, 1759349571328241566, 
-1.2040787935256958, -4.35928201675415, 0.08536984513291188, 1759349571388567408, 
-1.1982661485671997, -4.358687877655029, 0.10342348673804684, 1759349571419033081, 
-1.1853440999984741, -4.3569722175598145, 0.14420837963357586, 1759349571488323105, 
-1.1776984930038452, -4.355898380279541, 0.16869304027122856, 1759349571529868190, 
-1.1683831214904785, -4.354231357574463, 0.19924604144088157, 1759349571580900023, 
-1.158956527709961, -4.352201461791992, 0.2293112909664547, 1759349571630870714, 
-1.1501966714859009, -4.349972248077393, 0.25759161144035375, 1759349571677830013, 
-1.1408424377441406, -4.347391128540039, 0.287099146850033, 1759349571727986452, 
-1.1330486536026, -4.3450236320495605, 0.3133768906896807, 1759349571769958778, 
-1.124084711074829, -4.341947078704834, 0.3441969115208522, 1759349571818572286, 
-1.1120853424072266, -4.337499618530273, 0.3840217033247001, 1759349571886981590, 
-1.104862093925476, -4.334261894226074, 0.4081996457440591, 1759349571928929707, 
-1.09598708152771, -4.330346584320068, 0.4382373126476606, 1759349571979000987, 
-1.0875253677368164, -4.326153755187988, 0.4681947747469526, 1759349572028889133, 
-1.0794627666473389, -4.321836948394775, 0.4965733463756419, 1759349572076830504, 
-1.0713955163955688, -4.317349910736084, 0.5274392860345343, 1759349572126985412, 
-1.0643055438995361, -4.313170909881592, 0.5535603887554483, 1759349572168425667, 
-1.056282877922058, -4.307979583740234, 0.5833136644651712, 1759349572219052997, 
-1.0455284118652344, -4.300587177276611, 0.622630323540796, 1759349572286139954, 
-1.0390723943710327, -4.295729637145996, 0.6478117979517533, 1759349572328903497, 
-1.0314544439315796, -4.289995193481445, 0.6776440137553584, 1759349572378895126, 
-1.0243065357208252, -4.284120559692383, 0.7071470483110538, 1759349572428862341, 
-1.0174078941345215, -4.278055667877197, 0.7363257852958126, 1759349572475837389, 
-1.010305643081665, -4.271432876586914, 0.7667307363450773, 1759349572525860615, 
-1.001747965812683, -4.263011932373047, 0.8042475348793191, 1759349572588996360, 
-0.9976194500923157, -4.258556365966797, 0.8231300993970871, 1759349572618713936, 
-0.989077627658844, -4.24930477142334, 0.8641520466858948, 1759349572685258621, 
-0.9837474226951599, -4.242996692657471, 0.8896691506522936, 1759349572728912465, 
-0.9779152274131775, -4.235265254974365, 0.9184676148629318, 1759349572778908000, 
-0.9721084833145142, -4.2277655601501465, 0.9491471592861611, 1759349572828871267, 
-0.9668673276901245, -4.220035552978516, 0.979310034275077, 1759349572879844458, 
-0.9618672728538513, -4.212713241577148, 1.0055915531399051, 1759349572924880974, 
-0.957502007484436, -4.205638885498047, 1.0312878676470627, 1759349572968918370, 
-0.9526197910308838, -4.197359085083008, 1.062621312697541, 1759349573018421147, 
-0.948026716709137, -4.188920497894287, 1.0935606520126668, 1759349573068918236, 
-0.9428849816322327, -4.178549766540527, 1.1282854648095795, 1759349573128902703, 
-0.9388478398323059, -4.169877052307129, 1.1577231705245055, 1759349573178923382, 
-0.9350737929344177, -4.161365509033203, 1.1876415049498932, 1759349573228873959, 
-0.9317365884780884, -4.152765274047852, 1.2177346792138088, 1759349573278863482, 
-0.9287394285202026, -4.144361972808838, 1.2461833348092668, 1759349573324876154, 
