x, y, th, stamp, 
-1.4365036487579346, -3.5225560665130615, -2.3986753720914615, 1759349341377404685, 
-1.4430001974105835, -3.528440237045288, -2.3471063982652653, 1759349341427432555, 
-1.4494763612747192, -3.5346806049346924, -2.294051702928689, 1759349341478410042, 
-1.4540940523147583, -3.5399460792541504, -2.2559042449620517, 1759349341518419040, 
-1.4594696760177612, -3.5466833114624023, -2.2068252885833406, 1759349341567423283, 
-1.4647740125656128, -3.553657054901123, -2.154480837296239, 1759349341617478769, 
-1.4709978103637695, -3.562591791152954, -2.0927769005008545, 1759349341679471982, 
-1.4752479791641235, -3.5701465606689453, -2.0448478722499353, 1759349341727431170, 
-1.4795118570327759, -3.5778682231903076, -1.9926608211854684, 1759349341778435642, 
-1.4832870960235596, -3.5860092639923096, -1.942503965966899, 1759349341827402848, 
-1.4868073463439941, -3.5945656299591064, -1.8912373773876467, 1759349341878437959, 
-1.4890679121017456, -3.601057767868042, -1.8502101432816564, 1759349341918447986, 
-1.4916898012161255, -3.609981060028076, -1.798952128301903, 1759349341968439176, 
-1.4944617748260498, -3.6220552921295166, -1.7312045330101626, 1759349342038432630, 
-1.4955456256866455, -3.6291236877441406, -1.6912515235925498, 1759349342078376374, 
-1.496490478515625, -3.6377975940704346, -1.6406044524736667, 1759349342127432088, 
-1.4972114562988281, -3.64664888381958, -1.5903517144368735, 1759349342177435366, 
-1.4974948167800903, -3.6555917263031006, -1.5395850085965064, 1759349342227435629, 
-1.4973019361495972, -3.664719581604004, -1.488886498605041, 1759349342278413029, 
-1.4966968297958374, -3.6722757816314697, -1.4495199536394099, 1759349342318483653, 
-1.4956549406051636, -3.6815073490142822, -1.3991727318471583, 1759349342368640039, 
-1.4938944578170776, -3.6903860569000244, -1.3500390742154844, 1759349342417649032, 
-1.4914958477020264, -3.7015116214752197, -1.2888804514369259, 1759349342478478087, 
-1.488888144493103, -3.7104432582855225, -1.2387049616004853, 1759349342528377371, 
-1.4859063625335693, -3.7190001010894775, -1.1870694504449788, 1759349342578437718, 
-1.4825912714004517, -3.7271780967712402, -1.1370934949602662, 1759349342627431779, 
-1.4785432815551758, -3.7356860637664795, -1.0857906959754802, 1759349342678440414, 
-1.4752494096755981, -3.742017984390259, -1.0450730745231198, 1759349342718484677, 
-1.4704904556274414, -3.750417709350586, -0.9935594429579182, 1759349342769272171, 
-1.4652950763702393, -3.7578022480010986, -0.9465721368401699, 1759349342817987525, 
-1.4588757753372192, -3.766840934753418, -0.8858715514211827, 1759349342878382664, 
-1.4529097080230713, -3.7742369174957275, -0.8347323868960849, 1759349342929444092, 
-1.4466547966003418, -3.780630111694336, -0.7873269930006527, 1759349342977422000, 
-1.4399863481521606, -3.7875137329101562, -0.7359541788115312, 1759349343027463473, 
-1.4327129125595093, -3.7938895225524902, -0.6855418457366794, 1759349343078432034, 
-1.4269307851791382, -3.798825263977051, -0.6436500404976027, 1759349343118788490, 
-1.4192975759506226, -3.8045191764831543, -0.5928042080932768, 1759349343168619320, 
-1.4113713502883911, -3.8099355697631836, -0.5429341158284886, 1759349343218545316, 
-1.4016038179397583, -3.8157269954681396, -0.48244466987258744, 1759349343278536274, 
-1.3931219577789307, -3.8201584815979004, -0.4324636238095712, 1759349343328486031, 
-1.3842281103134155, -3.824201822280884, -0.3835946661837384, 1759349343378462815, 
-1.3750344514846802, -3.8279800415039062, -0.33223140014716696, 1759349343428406611, 
-1.3660533428192139, -3.831148624420166, -0.2826641187565966, 1759349343478446470, 
-1.3585476875305176, -3.8332691192626953, -0.24225634885020525, 1759349343518485995, 
-1.3493545055389404, -3.8356239795684814, -0.19135608900531798, 1759349343568840764, 
-1.335843801498413, -3.8381645679473877, -0.1214587921842318, 1759349343638952940, 
-1.3283408880233765, -3.8391916751861572, -0.08149288805665252, 1759349343678833584, 
-1.3185772895812988, -3.8400702476501465, -0.031577232155235724, 1759349343728893074, 
-1.3087621927261353, -3.840409755706787, 0.019097596849091802, 1759349343779722337, 
-1.2990549802780151, -3.84020733833313, 0.06872800071078099, 1759349343827631775, 
-1.2892177104949951, -3.839487075805664, 0.1182587096741139, 1759349343877511654, 
-1.2809275388717651, -3.8386635780334473, 0.16230468929281716, 1759349343919868968, 
-1.2708556652069092, -3.8371129035949707, 0.21441463961679813, 1759349343969672993, 
-1.261346459388733, -3.835042953491211, 0.2655916294774531, 1759349344020547661, 
-1.2499260902404785, -3.8318302631378174, 0.323548544152047, 1759349344078303452, 
-1.2404030561447144, -3.8285486698150635, 0.3721133621690608, 1759349344128449548, 
-1.2311573028564453, -3.8250908851623535, 0.42347468101339186, 1759349344178431549, 
-1.222271203994751, -3.8209705352783203, 0.47136300585064966, 1759349344226430837, 
-1.2131911516189575, -3.8165194988250732, 0.521331907517143, 1759349344276788530, 
-1.2057194709777832, -3.8122336864471436, 0.563980108113487, 1759349344318521803, 
-1.1943020820617676, -3.804837703704834, 0.6311272354000682, 1759349344387067840, 
-1.1889853477478027, -3.8009262084960938, 0.6637148731707592, 1759349344418895035, 
-1.1792519092559814, -3.793327808380127, 0.7242117264100186, 1759349344478434877, 
-1.1716246604919434, -3.786620855331421, 0.7746257777224711, 1759349344528425452, 
-1.1643513441085815, -3.7795052528381348, 0.82609582252279, 1759349344578456239, 
-1.1576975584030151, -3.7723405361175537, 0.8742168364106724, 1759349344625423673, 
-1.1510523557662964, -3.764434576034546, 0.9240826131137888, 1759349344675428220, 
-1.1456434726715088, -3.757436752319336, 0.9672996689242624, 1759349344718613759, 
-1.1396403312683105, -3.7489688396453857, 1.0194347086676643, 1759349344768432076, 
-1.134367823600769, -3.740501880645752, 1.0704218580695202, 1759349344818668464, 
-1.1285606622695923, -3.729766845703125, 1.1300943126363576, 1759349344878934393, 
-1.1241263151168823, -3.7202138900756836, 1.1801684469347755, 1759349344928413540, 
-1.1201884746551514, -3.7109053134918213, 1.2300060435065172, 1759349344978443718, 
-1.116576910018921, -3.7011234760284424, 1.280348253304331, 1759349345029453486, 
-1.1140551567077637, -3.6924643516540527, 1.3263013919023647, 1759349345073427198, 
-1.1119589805603027, -3.6835970878601074, 1.3722909369631087, 1759349345118524016, 
-1.1099200248718262, -3.673555850982666, 1.4226231451083695, 1759349345168459228, 
-1.1084707975387573, -3.6635851860046387, 1.4722280351227848, 1759349345218979289, 
-1.1073700189590454, -3.650907039642334, 1.5321708240427236, 1759349345278401235, 
-1.1069210767745972, -3.640300750732422, 1.5831444210140275, 1759349345328478759, 
-1.1069012880325317, -3.6298892498016357, 1.6330120815598097, 1759349345378441020, 
-1.1076116561889648, -3.6197476387023926, 1.6831283596272102, 1759349345428423414, 
-1.1086434125900269, -3.610103130340576, 1.7305734364020793, 1759349345474447783, 
-1.1100438833236694, -3.6011972427368164, 1.7767237105873557, 1759349345518529590, 
-1.1122487783432007, -3.590557813644409, 1.8272576447906959, 1759349345568119287, 
-1.114880084991455, -3.5805869102478027, 1.8771945340057508, 1759349345619041235, 
-1.1187052726745605, -3.5689516067504883, 1.9353714471642978, 1759349345678813412, 
-1.122451901435852, -3.55886173248291, 1.985290939114368, 1759349345728412005, 
-1.1268177032470703, -3.548912763595581, 2.0368197428355486, 1759349345778466493, 
-1.1317799091339111, -3.5389740467071533, 2.088444665922415, 1759349345828423276, 
-1.1369637250900269, -3.5294649600982666, 2.1412511838775927, 1759349345879512971, 
-1.141650915145874, -3.522369146347046, 2.1806842877988974, 1759349345918467667, 
-1.1503432989120483, -3.5101349353790283, 2.2500423860029994, 1759349345988167240, 
-1.1545039415359497, -3.5048608779907227, 2.2810708112386116, 1759349346018587359, 
-1.1615036725997925, -3.496696710586548, 2.331909120715606, 1759349346068204395, 
-1.170573353767395, -3.4875667095184326, 2.3927073759470403, 1759349346128474729, 
-1.1782575845718384, -3.4801833629608154, 2.4435300152501904, 1759349346178638859, 
-1.1866178512573242, -3.4735848903656006, 2.494254848789518, 1759349346228544309, 
-1.1951665878295898, -3.466991424560547, 2.544305967051864, 1759349346279599012, 
-1.2022508382797241, -3.462371826171875, 2.5829874115523066, 1759349346318618452, 
-1.2112144231796265, -3.4567127227783203, 2.6339946159527763, 1759349346368650021, 
-1.2208811044692993, -3.4516570568084717, 2.683781149646004, 1759349346418573708, 
-1.2325119972229004, -3.4459445476531982, 2.7445130649894227, 1759349346478420316, 
-1.2424306869506836, -3.441908359527588, 2.796243103340078, 1759349346528415189, 
-1.2530183792114258, -3.4381041526794434, 2.846362143707037, 1759349346578461948, 
-1.263422966003418, -3.435051441192627, 2.8958449287354866, 1759349346628437068, 
-1.2740474939346313, -3.432546615600586, 2.945151568189209, 1759349346678456731, 
-1.2825978994369507, -3.4307639598846436, 2.9856123745518746, 1759349346718574377, 
-1.293541669845581, -3.4289815425872803, 3.0359299290928234, 1759349346768733761, 
-1.3087937831878662, -3.4274771213531494, 3.107171294587168, 1759349346838897739, 
-1.3179856538772583, -3.427037000656128, -3.1353659628689994, 1759349346879545077, 
-1.3285263776779175, -3.427201986312866, -3.085236547514143, 1759349346928472739, 
-1.3403407335281372, -3.4279520511627197, -3.035126429878581, 1759349346978436962, 
-1.3514533042907715, -3.4291625022888184, -2.9856993997285204, 1759349347028456750, 
-1.3618870973587036, -3.430903911590576, -2.9362578099265293, 1759349347078437946, 
-1.3709806203842163, -3.4325923919677734, -2.893611410102836, 1759349347119478826, 
-1.3814890384674072, -3.435532808303833, -2.843105804738173, 1759349347168828695, 
-1.3966693878173828, -3.440429925918579, -2.771561418528844, 1759349347238686910, 
-1.4052444696426392, -3.443704128265381, -2.732091646339519, 1759349347279686969, 
