odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.18641433119773865, -0.10742437839508057, -0.9350824742889806, 0.11608369827745421, -0.3133441209793091, 0.2400006782401461, -0.022079476007462802, -0.9518258997286583, 1762984984059718004, 
0.19902490079402924, -0.1266949623823166, -0.9839816195759861, 0.10280731152436269, -0.1876336932182312, 0.24844646151955127, -0.038601547768616316, -0.9746055685915942, 1762984984270678479, 
0.20460784435272217, -0.13580995798110962, -0.9991215767465165, 0.10874933108961378, -0.1316407173871994, 0.25906740670273903, -0.05429295717799955, -0.9922106741442568, 1762984984368634121, 
0.21614378690719604, -0.15467031300067902, -1.0149242715288065, 0.10338509122720428, -0.027255931869149208, 0.27035933508718973, -0.06371681561796814, -1.0029806490471274, 1762984984579787054, 
0.2212405502796173, -0.16266919672489166, -1.016256956773592, 0.09888939714298269, -0.025746388360857964, 0.2786667086772532, -0.07849252859331907, -1.002781534216458, 1762984984670701818, 
0.22648730874061584, -0.1709468811750412, -1.0117776745583686, 0.09892475451747217, 0.053876783698797226, 0.28261423538461344, -0.08960254708211313, -0.9900267633941253, 1762984984768630894, 
0.23132778704166412, -0.1785605102777481, -1.0079620729418197, 0.09952288772004644, 0.03448754549026489, 0.2911444891636124, -0.1022957963153106, -0.9813336703632306, 1762984984859773122, 
0.2427985668182373, -0.19605615735054016, -0.9935887830603882, 0.09744201449710975, 0.07926051318645477, 0.2956655723933689, -0.11787710332405404, -0.9815080903547515, 1762984985069663867, 
0.248261958360672, -0.20426161587238312, -0.9851734317574375, 0.09312300948388037, 0.08759941160678864, 0.316695156455994, -0.12501029658365487, -0.9774225273512968, 1762984985169640486, 
0.2531801164150238, -0.21186396479606628, -0.9780014230208625, 0.09743906919769843, 0.08244313299655914, 0.32145126793532397, -0.141320609052792, -0.9608048616757475, 1762984985259794732, 
0.2600231468677521, -0.22179797291755676, -0.9693809392674952, 0.101682336086075, 0.0654330849647522, 0.3280493205938903, -0.14776994182931277, -0.9521771872878476, 1762984985378898087, 
0.27018243074417114, -0.23625130951404572, -0.9566488996010138, 0.09755766090322195, 0.052418529987335205, 0.3384747925129881, -0.15660004564163313, -0.944422077868883, 1762984985569612815, 
0.2750509977340698, -0.24338798224925995, -0.9509908897442653, 0.09627784813305186, 0.05453040823340416, 0.3444414958782534, -0.16741746742760075, -0.9372538373500213, 1762984985659670569, 
0.28600552678108215, -0.2589508593082428, -0.9423110792228847, 0.08768040484370783, 0.006965864449739456, 0.35183381994942003, -0.1789013840144585, -0.9282747937859689, 1762984985869672156, 
0.29142171144485474, -0.2664635181427002, -0.9361856744604087, 0.0917238690235796, 0.05732040852308273, 0.360544815248062, -0.18557904548780693, -0.9275757499150302, 1762984985969646508, 
0.2964799106121063, -0.27291396260261536, -0.9329977705520435, 0.08780568615156617, 0.022097311913967133, 0.3693652623831515, -0.1986057985134407, -0.9176675580180599, 1762984986059656056, 
0.3029453158378601, -0.2816285490989685, -0.9296837868615265, 0.09219007617361462, 0.02454422041773796, 0.3768979962367584, -0.20605374019751896, -0.9236053147975538, 1762984986178714277, 
0.30778273940086365, -0.28797876834869385, -0.927848966494941, 0.08546220756373271, 0.02045051008462906, 0.3871421609276362, -0.21792941244182945, -0.9174665387316395, 1762984986269741747, 
0.31770601868629456, -0.3017539381980896, -0.9237132356249727, 0.08505584769523097, 0.025508467108011246, 0.3933631148760804, -0.23484855942380875, -0.9070962000685339, 1762984986459645433, 
0.3285391926765442, -0.31608420610427856, -0.9217077403996052, 0.08532080183657913, -0.009070737287402153, 0.39992611038974774, -0.23823295416799922, -0.9100111337672273, 1762984986669690125, 
0.33368951082229614, -0.32272014021873474, -0.9202018321676292, 0.0829843085407552, 0.0013549844734370708, 0.4097500113683374, -0.24988125785737955, -0.9082162893581549, 1762984986769657395, 
0.33827441930770874, -0.3290587365627289, -0.9185849461276357, 0.08425635032707597, 0.013848607428371906, 0.4149462268163482, -0.2592247138872193, -0.901814031062554, 1762984986859658949, 
0.34834563732147217, -0.34258443117141724, -0.9189926402719283, 0.079982534609501, -0.013643375597894192, 0.422770073704958, -0.26252122288518936, -0.9066183553310422, 1762984987069639770, 
0.35336899757385254, -0.34900662302970886, -0.9196881706858668, 0.08276914863792788, 0.006886715069413185, 0.4254639219225328, -0.2672532479522778, -0.9147174071847117, 1762984987169635132, 
0.3576704263687134, -0.3547373116016388, -0.9205097430969804, 0.07590343734491045, -0.017216172069311142, 0.4341781498765223, -0.2785960246363305, -0.9131030224800236, 1762984987259687800, 
0.3634464740753174, -0.36246636509895325, -0.9208797578586753, 0.08148471149567557, -0.006146660540252924, 0.4458687140893807, -0.2916894210523935, -0.9052599439898203, 1762984987379795372, 
0.36759570240974426, -0.3681390583515167, -0.9205517937973055, 0.07732153883183522, 0.006049195304512978, 0.4494227738532367, -0.2924474324884915, -0.9184668988574828, 1762984987469683542, 
