e, e_dot, e_int, stamp, 
-0.9331912343951075, -0.035705671034345444, -0.1852100200376477, 1762986259075259407, 
-0.9291575242300809, -0.02225997048425669, -0.18565521944733282, 1762986259235032120, 
-0.9291575242300809, 0.013445700550088757, -0.18610041885701795, 1762986259235032120, 
-0.9281882369345098, 0.003230957651903695, -0.1857668856929781, 1762986259474973740, 
-0.9281092422907596, 0.0034942731310709054, -0.1856970002303567, 1762986259635020192, 
-0.9281092422907596, 0.0002633154791672106, -0.18562711476773525, 1762986259635020192, 
-0.9287880358451973, -0.002262645181458911, -0.1856671013617811, 1762986259875380039, 
-0.9270774017960529, 0.003439468315689087, -0.18559831199546734, 1762986260035010059, 
-0.9303364986363893, -0.005161542637306764, -0.18574679575184264, 1762986260125047833, 
-0.9350231127316598, -0.026485703118689734, -0.18616246754427346, 1762986260285422722, 
-0.8986121172672639, 0.10574793789708492, -0.18426478190902087, 1762986260385201788, 
-0.7720995078388183, 0.5430786829761384, -0.1737156491891828, 1762986260524939557, 
-0.6866622107688783, 0.7064996883279516, -0.1571582557249974, 1762986260675467436, 
-0.6185494970834764, 0.5118333691844731, -0.13848741437941156, 1762986260785802583, 
-0.5318023845960274, 0.51619942057617, -0.12246760616322548, 1762986260924983554, 
-0.4393927532738636, 0.5971891460320425, -0.10598297566355781, 1762986261086405222, 
-0.36041678844079206, 0.571285320517451, -0.0887741284207122, 1762986261184984299, 
-0.2587077384293006, 0.60228338281521, -0.07056781867626374, 1762986261325696064, 
-0.1695202966060465, 0.6363216394491519, -0.05257632156507595, 1762986261425782551, 
-0.07428621259198087, 0.6147384194577324, -0.033500949841821864, 1762986261585425723, 
0.031821890577694134, 0.6711406239458021, -0.014132307908022217, 1762986261724920338, 
0.11646889679728667, 0.6358503646308918, 0.004933638318866662, 1762986261825765668, 
0.20656134960509787, 0.5824648634246791, 0.023656809132005244, 1762986261985845468, 
0.25616758014497043, 0.46566227782561254, 0.03861318843649033, 1762986262125297204, 
0.29188142709691234, 0.28440025830604826, 0.05030735712313204, 1762986262225768446, 
0.31548919369805983, 0.19773871184363134, 0.057569213395996174, 1762986262384951992, 
0.313900148347948, 0.07339573750345219, 0.06141805127619468, 1762986262524917393, 
0.3168693325673436, 0.004600462897612623, 0.0630839116408901, 1762986262625786086, 
0.3035339213107616, -0.03455409012395457, 0.06228689348173688, 1762986262785021334, 
0.2775929315755912, -0.13092133663917482, 0.05986641236357976, 1762986262924913552, 
0.2775929315755912, -0.0864699657839015, 0.057247985630796264, 1762986262924913552, 
0.24597858824315488, -0.1053811444414543, 0.05341096342628915, 1762986263025787716, 
