acc_x, acc_y, angular_z, stamp, 
0.020155727863311768, -0.01741039752960205, 2.072382542327406e-11, 1759349564521853007, 
0.003618299961090088, -0.005109846591949463, 1.1547276519274702e-10, 1759349564552413772, 
-0.0021810531616210938, 0.001881241798400879, 2.1201371448881063e-10, 1759349564580709923, 
-0.00966024398803711, 0.0036486387252807617, 2.4835933277793515e-10, 1759349564610585422, 
-0.02790200710296631, 0.016178667545318604, 2.5329638285679765e-10, 1759349564640518866, 
-0.004494607448577881, 0.01436835527420044, 2.591476599751225e-10, 1759349564670494094, 
-0.015272140502929688, -0.02503800392150879, 2.634992255697882e-10, 1759349564700404633, 
0.020574212074279785, -0.008829116821289062, 2.557444686817867e-10, 1759349564730400092, 
-0.01712977886199951, 0.0055580735206604, 2.359459388129256e-10, 1759349564761449960, 
-0.013435542583465576, -0.00519329309463501, 2.1839413777315237e-10, 1759349564793759633, 
-0.0010317564010620117, 0.012517988681793213, 1.825984253073858e-10, 1759349564850257757, 
0.018052518367767334, -0.01312553882598877, 0.0003303505345755089, 1759349564879126289, 
0.10902214050292969, -0.018558919429779053, -0.0004107929106701283, 1759349564910321889, 
1.6843754053115845, 0.047576844692230225, 0.061479586760625746, 1759349564940178079, 
0.4588140845298767, 0.5616634488105774, 0.15632519867454772, 1759349564970024131, 
0.9606542587280273, 0.3273642659187317, 0.255305948214664, 1759349565001507525, 
-0.07463788986206055, -0.06867921352386475, 0.3148200417484157, 1759349565032741075, 
0.9271523356437683, -0.26969224214553833, 0.4222460363140539, 1759349565069699641, 
0.44859790802001953, 0.286998987197876, 0.5540498954748999, 1759349565162103951, 
-0.1886027455329895, -0.4579436779022217, 0.6857232155228606, 1759349565189559196, 
-0.1779106855392456, -0.2135370373725891, 0.6436219807041971, 1759349565219410700, 
0.2510019540786743, 0.8310211896896362, 0.6556095804960739, 1759349565249415452, 
-0.7175458073616028, 0.40446972846984863, 0.6614392847346127, 1759349565279312944, 
0.17007720470428467, -0.7410248517990112, 0.6403029702964386, 1759349565309259921, 
-0.25924474000930786, 0.16249853372573853, 0.5863126703112131, 1759349565339213486, 
0.3416811227798462, 0.6114755868911743, 0.5562961192806473, 1759349565369477991, 
-0.032889485359191895, 0.0135880708694458, 0.5419033244516949, 1759349565401555840, 
-0.1272234320640564, -0.3731241226196289, 0.6451419426061024, 1759349565429051635, 
0.19039475917816162, 0.3543834686279297, 0.5934085649870773, 1759349565459000939, 
0.5689701437950134, 0.536361038684845, 0.5957505087612601, 1759349565488936796, 
-0.2749931812286377, -0.45890188217163086, 0.5999105763783409, 1759349565518828479, 
0.019150257110595703, 0.07422316074371338, 0.6014646819550561, 1759349565548839105, 
0.49618303775787354, 0.5159718990325928, 0.6105230689178258, 1759349565578732649, 
0.15834981203079224, -0.028343021869659424, 0.5643876616071057, 1759349565609907763, 
0.023607909679412842, -0.10547709465026855, 0.5445261166317618, 1759349565641737412, 
-0.1858319640159607, 0.29157453775405884, 0.6625340359079145, 1759349565668620287, 
0.14063596725463867, 0.24204635620117188, 0.6012397385553147, 1759349565698555626, 
-0.49959176778793335, -0.22766488790512085, 0.5923642366622933, 1759349565728448345, 
0.5375690460205078, 0.09119218587875366, 0.5781773310403958, 1759349565758377339, 
-0.07250893115997314, 0.41179192066192627, 0.5942779423211503, 1759349565788399316, 
0.3334326148033142, 0.2005375623703003, 0.6174971435119506, 1759349565818374902, 
0.05805861949920654, -0.2668319344520569, 0.5911175095169157, 1759349565849469441, 
0.05614107847213745, 0.3864096403121948, 0.5574486509691708, 1759349565881447836, 
-0.16946470737457275, 0.5156377553939819, 0.673454440969363, 1759349565908586224, 
0.2905842661857605, -0.720194935798645, 0.6204918539952609, 1759349565938343324, 
0.0915226936340332, -0.001452803611755371, 0.6110989001924702, 1759349565968264381, 
0.0021014809608459473, 1.1115796566009521, 0.5833292533754991, 1759349565998214478, 
0.04281449317932129, -0.24150264263153076, 0.553358890598533, 1759349566028195925, 
0.19414490461349487, -0.7601385116577148, 0.5470673548709742, 1759349566058401882, 
0.11458319425582886, 0.7475943565368652, 0.5968739412073868, 1759349566089514042, 
-0.3954124450683594, 0.6090573072433472, 0.6030532860763194, 1759349566119960994, 
-0.14772069454193115, -1.0464178323745728, 0.6788593626856607, 1759349566147123937, 
0.15550148487091064, 0.16884779930114746, 0.6240875147985405, 1759349566177132073, 
0.021792888641357422, 1.0172924995422363, 0.6113779688106158, 1759349566207127127, 
-0.3797156810760498, -0.31562286615371704, 0.5890842827301825, 1759349566238072319, 
-0.12212574481964111, -0.6205744743347168, 0.6133229537380863, 1759349566268039612, 
-0.2129606008529663, 0.6870390176773071, 0.5985619671161407, 1759349566298167123, 
-0.34619462490081787, 0.5562641620635986, 0.5609040900306034, 1759349566329486514, 
-0.15760302543640137, -0.594193696975708, 0.6301624798217063, 1759349566357375123, 
0.29947429895401, -0.16408294439315796, 0.6062424797727034, 1759349566387351829, 
-0.45528101921081543, 0.6788654327392578, 0.6133981036186722, 1759349566417192696, 
0.5126428604125977, 0.14633530378341675, 0.619968481526202, 1759349566446157231, 
-0.07057273387908936, -0.35048985481262207, 0.548001144201119, 1759349566477074802, 
0.2638428211212158, 0.13144677877426147, 0.5906556246446955, 1759349566507059584, 
-0.10381227731704712, 0.4406576156616211, 0.6129338429745748, 1759349566537524832, 
-0.41259121894836426, -0.11340129375457764, 0.5487173711967354, 1759349566569930824, 
-0.10149669647216797, -0.431915283203125, 0.6623874321194607, 1759349566595911370, 
0.3495447635650635, 0.4104364514350891, 0.564268109006546, 1759349566626814109, 
0.09954261779785156, 0.3911920189857483, 0.6101639611970833, 1759349566656759910, 
-0.14493203163146973, -0.43902158737182617, 0.6131814089260216, 1759349566686704807, 
0.37823808193206787, 0.11983227729797363, 0.594225696756734, 1759349566716583716, 
0.039777398109436035, 0.8076009154319763, 0.5861742693509655, 1759349566746784150, 
0.14522677659988403, -0.320259153842926, 0.6019710895713914, 1759349566777512705, 
-0.7347049713134766, -0.41702497005462646, 0.5668453011664808, 1759349566809827962, 
0.7183966636657715, 0.7484509944915771, 0.6789155604483472, 1759349566836456107, 
-0.4173615574836731, 0.25190603733062744, 0.5961389270986671, 1759349566866340011, 
0.30587172508239746, 0.05558115243911743, 0.4864461260261823, 1759349566889878638, 
-0.022349894046783447, 0.26774370670318604, 0.6615603100361682, 1759349566926293297, 
0.30974364280700684, 0.8453629016876221, 0.616347478734412, 1759349566956454325, 
0.14559924602508545, -0.6028708815574646, 0.6407139643063738, 1759349566985197671, 
0.06630825996398926, -0.27639323472976685, 0.5716251611685954, 1759349567017963888, 
0.17466312646865845, 0.6398752927780151, 0.5992880106427451, 1759349567048745164, 
-0.04806625843048096, 0.7442293763160706, 0.6457780845169598, 1759349567085933773, 
-0.45436131954193115, 0.08038753271102905, 0.6259218625140041, 1759349567114816501, 
-0.23733443021774292, -0.4912046790122986, 0.5713353360659439, 1759349567145458682, 
-0.18862706422805786, 0.3495045304298401, 0.5481196715402679, 1759349567177581735, 
-0.1358184814453125, 0.3910514712333679, 0.6022737407748896, 1759349567207775518, 
-0.35185539722442627, 0.2692610025405884, 0.6392222546162738, 1759349567245654014, 
0.4508124589920044, -0.28256481885910034, 0.608896282758028, 1759349567275604399, 
0.011320233345031738, -0.02948063611984253, 0.6188257642204377, 1759349567305776751, 
0.5856698155403137, 0.4613463282585144, 0.552126888221245, 1759349567338028212, 
0.07308036088943481, -0.17520713806152344, 0.6226415337961754, 1759349567365508607, 
0.22679173946380615, -0.18792623281478882, 0.5698062115248197, 1759349567395577511, 
-0.21604007482528687, -0.07764500379562378, 0.5858525984991676, 1759349567425399248, 
0.13439863920211792, 0.2732948660850525, 0.5928732395287246, 1759349567455274327, 
-0.4233322739601135, 0.10212153196334839, 0.6249934804205738, 1759349567485211090, 
0.0558474063873291, -0.23838120698928833, 0.6079684188201067, 1759349567515104608, 
-0.16806411743164062, 0.07598471641540527, 0.5935371504111936, 1759349567545782873, 
0.7027550935745239, 0.5765722990036011, 0.5670931900063643, 1759349567577687937, 
0.07809317111968994, -0.20333820581436157, 0.6641460427627587, 1759349567604963933, 
-0.25490182638168335, -0.5941085815429688, 0.6324539105179183, 1759349567633910582, 
0.4862409234046936, 0.4418834447860718, 0.608999499913758, 1759349567663857050, 
-0.44161224365234375, 0.6686214208602905, 0.5910930100654891, 1759349567694793059, 
-0.3892405033111572, -0.7684981822967529, 0.601883750757691, 1759349567724741881, 
0.43455082178115845, -0.29672330617904663, 0.5941700631291709, 1759349567754670200, 
0.39834433794021606, 0.9270243644714355, 0.5763455026575934, 1759349567786331837, 
-0.6206157803535461, -0.19683420658111572, 0.5782335907219235, 1759349567817779939, 
0.5141482353210449, -0.6456442475318909, 0.67178922574619, 1759349567844508613, 
0.5051020979881287, 0.6293956637382507, 0.6109235649280004, 1759349567874454072, 
0.031198740005493164, 0.5457876920700073, 0.6207966709775514, 1759349567904408387, 
-0.5865311026573181, -0.650846540927887, 0.5980511779764285, 1759349567934316775, 
0.434148907661438, -0.15676343441009521, 0.5811455248977203, 1759349567964264439, 
-0.11094200611114502, 0.6387416124343872, 0.5774771727297447, 1759349567994251360, 
0.171392560005188, 0.09763973951339722, 0.5538624852047339, 1759349568025964031, 
-0.07189035415649414, -0.5289121866226196, 0.5993369673330583, 1759349568057047383, 
0.4109782576560974, 0.08411365747451782, 0.6938825723674634, 1759349568084111827, 
0.19143050909042358, 0.6942289471626282, 0.5930426035288039, 1759349568114249525, 
0.31198829412460327, -0.2283865213394165, 0.6022615509246905, 1759349568143918671, 
0.046573638916015625, -0.27960842847824097, 0.6149583355810874, 1759349568173863308, 
0.23724395036697388, 0.5279809832572937, 0.6014700971725204, 1759349568203856622, 
0.18420469760894775, 0.3320680260658264, 0.5763091975151575, 1759349568234046247, 
-0.11751842498779297, -0.7781045436859131, 0.5486753743619273, 1759349568266069158, 
-0.01261359453201294, 0.1029508113861084, 0.5994999154368152, 1759349568295639513, 
0.5424283146858215, 0.2532994747161865, 0.6436830781956154, 1759349568333537939, 
-0.17795997858047485, 0.8012299537658691, 0.599271471021858, 1759349568363562846, 
-0.2943079471588135, -0.7046738862991333, 0.5975186194706276, 1759349568393862827, 
0.2633408308029175, -0.3578830361366272, 0.5582520820083484, 1759349568426332186, 
-0.39816027879714966, 0.9028475880622864, 0.6748912555192563, 1759349568453428300, 
-0.6964592933654785, 0.07796305418014526, 0.6145505219817904, 1759349568483285017, 
0.06590288877487183, -1.074115514755249, 0.6169792861361695, 1759349568513213721, 
0.42766451835632324, 0.41029489040374756, 0.6146147221751026, 1759349568543198759, 
-0.38872599601745605, 1.0987659692764282, 0.6157790761971813, 1759349568573084464, 
-0.050324082374572754, -0.854090690612793, 0.6264800637177986, 1759349568602119364, 
-0.23247414827346802, -0.4478788375854492, 0.5640752589412682, 1759349568633669456, 
0.2960582375526428, 1.2459619045257568, 0.5630126466312713, 1759349568665836592, 
-0.36773329973220825, -0.01845639944076538, 0.694636698035726, 1759349568691975824, 
0.26601696014404297, -0.861946702003479, 0.5909379916471345, 1759349568722860930, 
-0.10018163919448853, 0.43100666999816895, 0.6089835687377644, 1759349568752741418, 
0.27351146936416626, 0.6744537353515625, 0.5823968420365093, 1759349568782735096, 
-0.3290488123893738, -0.47193366289138794, 0.5815921616824796, 1759349568812686997, 
0.01619631052017212, -0.33505111932754517, 0.5893410747249008, 1759349568842632198, 
0.13099926710128784, 0.5002493858337402, 0.5614645307143058, 1759349568874035891, 
0.36446499824523926, 0.22207027673721313, 0.5690200998824764, 1759349568905851735, 
-0.06567966938018799, -0.49899905920028687, 0.7064371947943857, 1759349568932456522, 
0.0791580080986023, 0.15485650300979614, 0.6182092778600873, 1759349568962440513, 
0.5778104662895203, 0.432403564453125, 0.6247197720913873, 1759349568992295140, 
-0.13909965753555298, -0.4370291829109192, 0.6102579496069465, 1759349569022371570, 
-0.07736849784851074, -0.2505192160606384, 0.5788451270570744, 1759349569052366253, 
0.01752084493637085, 0.6038780212402344, 0.5601716676575006, 1759349569082166864, 
0.17557531595230103, 0.20249903202056885, 0.5702510386181516, 1759349569113917653, 
-0.5438193082809448, -0.4491816759109497, 0.5955471319437136, 1759349569143999259, 
0.30897068977355957, 0.032886385917663574, 0.6318782900787415, 1759349569171988915, 
0.05164980888366699, 0.5952312350273132, 0.6117306786149359, 1759349569200959295, 
0.40853065252304077, -0.1264556646347046, 0.5749203415282675, 1759349569231860502, 
0.06439697742462158, -0.4232516884803772, 0.6210811028453967, 1759349569261838611, 
0.076396644115448, 0.5392048358917236, 0.626060556658997, 1759349569291927786, 
-0.22620278596878052, 0.5471903085708618, 0.5869386958645507, 1759349569322161230, 
-0.14804059267044067, -1.0245720148086548, 0.5565231980570564, 1759349569353633567, 
-0.014761686325073242, -0.11037760972976685, 0.6509319560580593, 1759349569381632857, 
0.25420528650283813, 1.3802509307861328, 0.6216566768202662, 1759349569411544861, 
-0.18956416845321655, -0.43242859840393066, 0.5946361290710503, 1759349569441481714, 
-0.23693448305130005, -1.0096642971038818, 0.5941050585693773, 1759349569471462543, 
0.31572389602661133, 0.9627907872200012, 0.6063261658433209, 1759349569501410944, 
-0.45008784532546997, 0.48354488611221313, 0.5904449091843968, 1759349569531348558, 
0.35567939281463623, -0.8665748238563538, 0.6135925380133261, 1759349569561656282, 
-0.27059662342071533, 0.16572171449661255, 0.5726348722408222, 1759349569593660562, 
-0.5558844208717346, 0.6120690703392029, 0.6423417770528912, 1759349569621211604, 
-0.1836719512939453, -0.2370591163635254, 0.5703274795584402, 1759349569651114188, 
-0.015571832656860352, -0.3238293528556824, 0.5824608727576593, 1759349569681012703, 
-0.28615802526474, 0.3661627769470215, 0.5856296507100979, 1759349569710998652, 
-0.1091386079788208, 0.2708858251571655, 0.5864004472186457, 1759349569741076689, 
-0.2691412568092346, -0.24491626024246216, 0.5941014197799062, 1759349569770987601, 
0.2629006505012512, -0.06457442045211792, 0.5928712878494291, 1759349569801678505, 
-0.25546795129776, 0.32112425565719604, 0.5649235357717446, 1759349569834356763, 
0.2670910358428955, 0.24903762340545654, 0.7136506450424869, 1759349569860936697, 
-0.3192208409309387, -0.1114073395729065, 0.6016573074076933, 1759349569890844867, 
0.28469938039779663, -0.1683550477027893, 0.5695005299993415, 1759349569920735257, 
-0.09522706270217896, 0.087008535861969, 0.5879048789044686, 1759349569950672684, 
0.38357049226760864, 0.4471481442451477, 0.6141734212360738, 1759349569980477027, 
0.10749346017837524, -0.11019641160964966, 0.5964156121577224, 1759349570010497568, 
-0.029837429523468018, -0.2970595955848694, 0.5672053616848546, 1759349570041686836, 
-0.15970945358276367, 0.45350009202957153, 0.5373336825835037, 1759349570073575031, 
-0.036609768867492676, 0.0017489194869995117, 0.6429190417659224, 1759349570100347860, 
-0.014506220817565918, -0.43989479541778564, 0.6143926042464452, 1759349570130239894, 
-0.019938111305236816, 0.28304314613342285, 0.6099382030797442, 1759349570160167508, 
-0.19695943593978882, 0.5832850337028503, 0.5996478581820506, 1759349570190102809, 
0.267633318901062, -0.6818629503250122, 0.6226471549548546, 1759349570219337491, 
0.10524046421051025, -0.22431010007858276, 0.5894837445419696, 1759349570250019275, 
-0.43239182233810425, 0.8863736391067505, 0.5448175626097151, 1759349570282617246, 
-0.04505795240402222, -0.05357837677001953, 0.6064027879102197, 1759349570312517100, 
-0.24363023042678833, -0.6712771654129028, 0.6643094068546757, 1759349570339988481, 
-0.41029202938079834, 0.20304101705551147, 0.6095748005098528, 1759349570369787950, 
-0.6353597044944763, 0.7239492535591125, 0.6101047733341702, 1759349570399732962, 
0.18669122457504272, -0.4695565104484558, 0.635033371250074, 1759349570429652232, 
-0.3664591908454895, -0.128445565700531, 0.6187258535312239, 1759349570459541121, 
0.326444149017334, 0.485023558139801, 0.5914868052802597, 1759349570489694498, 
-0.25898706912994385, 0.0669020414352417, 0.5443149825750794, 1759349570521949929, 
0.15430504083633423, -0.24441426992416382, 0.6398060834212428, 1759349570549467999, 
-0.27894848585128784, 0.10472667217254639, 0.5844385254253645, 1759349570579376510, 
0.11770856380462646, 0.4485507011413574, 0.587411009142175, 1759349570609267929, 
-0.23200088739395142, -0.27858179807662964, 0.6230154254322873, 1759349570639289937, 
0.4426981806755066, -0.025304138660430908, 0.6181154975952162, 1759349570669209759, 
-0.11706298589706421, 0.29467177391052246, 0.6403420057054251, 1759349570698151446, 
-0.18352991342544556, 0.12410175800323486, 0.5690563368057138, 1759349570730572891, 
-0.30118411779403687, -0.4616847038269043, 0.5707128116699997, 1759349570761706513, 
0.38622456789016724, 0.21132349967956543, 0.6451728888160808, 1759349570789051697, 
0.24354451894760132, 0.5578675866127014, 0.6156044561340044, 1759349570818941377, 
-0.5164833664894104, -0.40208351612091064, 0.5995528426039444, 1759349570848855978, 
0.20527726411819458, -0.3064250349998474, 0.5894100190711697, 1759349570878779028, 
0.029298841953277588, 0.6902841329574585, 0.5929619718181542, 1759349570908762263, 
0.0334736704826355, 0.271956205368042, 0.5976025617798979, 1759349570938698810, 
-0.7861437797546387, -0.7477923035621643, 0.590633120232487, 1759349570969730851, 
0.5738433003425598, 0.1831425428390503, 0.5645559311464915, 1759349571001847818, 
-0.39466947317123413, 0.9494990706443787, 0.6440709555540802, 1759349571028733521, 
